Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Photochemical oxidant formation')",aelgp252nwxj2240tdpwng1ip8qioo1y,8.266287439105086e-09,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater ecotoxicity')",aelgp252nwxj2240tdpwng1ip8qioo1y,36296.79126911714,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",aelgp252nwxj2240tdpwng1ip8qioo1y,1.5068328124240171,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity cancer')",aelgp252nwxj2240tdpwng1ip8qioo1y,1.352088154010601e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, short term')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.00015388305959939682,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity non-cancer')",aelgp252nwxj2240tdpwng1ip8qioo1y,4.1970681425019255e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, short term')",aelgp252nwxj2240tdpwng1ip8qioo1y,5.8723760291511565e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",aelgp252nwxj2240tdpwng1ip8qioo1y,18.740952052958807,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, long term')",aelgp252nwxj2240tdpwng1ip8qioo1y,1.6070768207080645e-06,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, long term')",aelgp252nwxj2240tdpwng1ip8qioo1y,5.459708030209013e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Marine eutrophication')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.009108508880056293,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine eutrophication')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.07969945278940663,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ozone layer depletion')",aelgp252nwxj2240tdpwng1ip8qioo1y,2.7328884940842265e-06,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ozone layer depletion')",aelgp252nwxj2240tdpwng1ip8qioo1y,6.290279150742907e-09,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Fossil and nuclear energy use')",aelgp252nwxj2240tdpwng1ip8qioo1y,518.2935222817096,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Mineral resources use')",aelgp252nwxj2240tdpwng1ip8qioo1y,10.342879920362972,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater acidification')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.345705653636041,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater acidification')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.8116297925287775,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Particulate matter formation')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.036815954888840624,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Particulate matter formation')",aelgp252nwxj2240tdpwng1ip8qioo1y,4.417914643227406e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Terrestrial acidification')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.35924933257737646,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Terrestrial acidification')",aelgp252nwxj2240tdpwng1ip8qioo1y,5.137127565847745,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater eutrophication')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.0016084453406038507,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater eutrophication')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.005827659812372366,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Ionizing radiation, ecosystem quality')",aelgp252nwxj2240tdpwng1ip8qioo1y,7.237087195141222e-09,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ionizing radiation, human health')",aelgp252nwxj2240tdpwng1ip8qioo1y,9.253554193064011e-08,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ionizing radiations')",aelgp252nwxj2240tdpwng1ip8qioo1y,440.6454490397716,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land occupation, biodiversity')",aelgp252nwxj2240tdpwng1ip8qioo1y,1.6309778778091562,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land occupation, biodiversity')",aelgp252nwxj2240tdpwng1ip8qioo1y,1.0733605410501064,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land transformation, biodiversity')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.013911516033231975,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land transformation, biodiversity')",aelgp252nwxj2240tdpwng1ip8qioo1y,2.2142498655670466,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Thermally polluted water')",aelgp252nwxj2240tdpwng1ip8qioo1y,6.731493897604678e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.00018481091446700406,OIL_Boiler,Construction
