time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
23.12.05 14:00,0.897483,0.888774,0.884419,0.885856,0.893128,0.901837,0.910828,0.928528,0.953501,0.988619,1.035647,1.095738,1.170611,1.262902,1.374374,1.504701,1.64722,2.813916,2.42173,1.587129,1.448965,1.327347,1.223147,1.136647,1.067565,1.014746,0.972356,0.941592,0.922738,0.906474,0.945412,0.940978,0.937084,0.937084,0.941248,0.949576,0.962339,0.983159,1.008414,1.047849,1.098358,1.161361,1.244081,1.342353,1.46003,1.600484,1.767296,5.829304,3.269167,1.695966,1.541645,1.40979,1.298755,1.207437,1.131942,1.074477,1.029505,0.998712,0.974561,0.957904,1.170262,1.160782,1.160475,1.165522,1.175001,1.199008,1.232494,1.283683,1.358571,1.45429,1.580674,1.732321,1.911151,2.094721,2.166433,2.038792,1.850483,1.679569,1.534225,1.420804,1.331389,1.264724,1.218274,1.189528,1.06575,1.057615,1.056273,1.060341,1.072806,1.093143,1.122141,1.167145,1.22734,1.304331,1.400318,1.509848,1.623445,1.716705,1.74544,1.689312,1.587654,1.471331,1.368594,1.276675,1.207003,1.150612,1.109939,1.085008,1.183122,1.170254,1.174543,1.187689,1.217992,1.268605,1.337791,1.430438,1.537369,1.641147,1.707781,1.69605,1.618285,1.511355,1.405839,1.319218,1.255459,1.209136,1.289776,1.277599,1.294228,1.339327,1.418576,1.520662,1.613556,1.649462,1.600199,1.502565,1.405219,1.330134,1.387455,1.392007,1.464217,1.554635,1.550083,1.455114,1.110464
23.12.05 15:00,0.51201,0.507373,0.501864,0.498664,0.498664,0.503019,0.507655,0.516364,0.525073,0.538137,0.554401,0.576455,0.602864,0.633628,0.671664,0.715774,0.767155,0.824046,0.884419,0.868155,0.806628,0.750892,0.702428,0.660037,0.624637,0.594155,0.5689,0.550046,0.533782,0.523637,0.538769,0.53044,0.526006,0.523216,0.523216,0.52738,0.534335,0.539873,0.551261,0.563754,0.58068,0.601771,0.629817,0.6634,0.700044,0.743329,0.792465,0.84993,0.896276,0.886574,0.833273,0.779703,0.730567,0.688655,0.650907,0.621488,0.596233,0.576516,0.55959,0.547097,0.665694,0.656215,0.651475,0.651475,0.656215,0.660954,0.675174,0.692877,0.716883,0.750369,0.792079,0.839784,0.897277,0.957946,1.010391,1.020178,0.981645,0.91972,0.859051,0.807862,0.764589,0.727927,0.702357,0.680221,0.60703,0.599974,0.595906,0.594564,0.598632,0.604041,0.615165,0.628708,0.64823,0.675623,0.708162,0.745031,0.782164,0.822022,0.84669,0.853483,0.834224,0.797355,0.757497,0.720627,0.687825,0.65909,0.635765,0.619232,0.670472,0.661615,0.657604,0.661615,0.670472,0.687629,0.709354,0.742531,0.777402,0.819159,0.850877,0.863745,0.850877,0.820574,0.781691,0.742809,0.712228,0.687629,0.722933,0.71374,0.717012,0.731549,0.757371,0.793277,0.829472,0.855005,0.850264,0.820279,0.77992,0.748466,0.769739,0.762137,0.788241,0.824654,0.833758,0.801896,0.602954
23.12.05 16:00,0.174707,0.172181,0.170004,0.168234,0.166927,0.167363,0.169105,0.170875,0.172937,0.176013,0.17996,0.185534,0.193021,0.202542,0.214588,0.229391,0.246284,0.266632,0.289242,0.313594,0.305671,0.281319,0.259317,0.240247,0.224109,0.210321,0.19903,0.190237,0.183357,0.178218,0.179951,0.177146,0.175343,0.173788,0.172955,0.173234,0.174204,0.175759,0.177869,0.18081,0.185002,0.190748,0.198187,0.207708,0.219366,0.233105,0.249233,0.266636,0.284456,0.296809,0.293978,0.278683,0.260752,0.243376,0.228081,0.215148,0.204071,0.195272,0.188639,0.183336,0.219044,0.215221,0.212977,0.211873,0.211873,0.213295,0.215695,0.219518,0.225111,0.233578,0.24492,0.259611,0.277464,0.296956,0.316609,0.329847,0.329055,0.315313,0.295503,0.276042,0.258633,0.243973,0.232756,0.224637,0.197263,0.193983,0.19195,0.191136,0.191136,0.19233,0.19439,0.197562,0.202197,0.208922,0.217569,0.228388,0.240968,0.2536,0.265233,0.272092,0.271793,0.264419,0.25276,0.239774,0.227574,0.217028,0.208515,0.20179,0.215695,0.211807,0.209776,0.209662,0.211378,0.214837,0.220355,0.228848,0.239682,0.252091,0.263985,0.272077,0.272935,0.26613,0.254579,0.242142,0.230733,0.221756,0.230949,0.226586,0.225695,0.228395,0.234867,0.244748,0.257065,0.266917,0.269054,0.262436,0.250447,0.239049,0.242995,0.239779,0.2453,0.256497,0.261563,0.253431,0.18887
23.12.05 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.12.05 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.12.05 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.12.05 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.12.05 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.12.05 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.12.05 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.12.05 08:00,0.052943,0.054134,0.055005,0.055584,0.056019,0.056339,0.056339,0.056339,0.056339,0.056455,0.05689,0.05689,0.056455,0.056339,0.056339,0.056339,0.056339,0.056019,0.055876,0.055148,0.054249,0.053263,0.052072,0.051173,0.050302,0.049431,0.049431,0.050186,0.051057,0.052072,0.055126,0.056096,0.057208,0.057652,0.058068,0.058347,0.058374,0.058347,0.058347,0.058484,0.058484,0.058484,0.058484,0.058374,0.058347,0.058374,0.058374,0.058068,0.057652,0.057208,0.056375,0.055126,0.054293,0.053154,0.052322,0.051878,0.051878,0.052322,0.053154,0.053987,0.069444,0.07074,0.071845,0.072636,0.072793,0.07311,0.07311,0.072793,0.07311,0.07311,0.072793,0.07311,0.07311,0.072793,0.072636,0.071688,0.07074,0.069288,0.067991,0.066918,0.066095,0.066095,0.067043,0.068022,0.063983,0.064797,0.065636,0.066316,0.06645,0.066723,0.066723,0.06645,0.06645,0.06645,0.066723,0.066723,0.066723,0.06645,0.066043,0.06561,0.064797,0.063983,0.062763,0.062057,0.061651,0.061651,0.06233,0.063143,0.070822,0.071793,0.072537,0.072966,0.073108,0.073108,0.073108,0.073108,0.073108,0.07308,0.072679,0.072222,0.071364,0.070506,0.069621,0.069192,0.069192,0.069649,0.075884,0.076774,0.077518,0.077547,0.077665,0.077547,0.077547,0.077102,0.076329,0.07541,0.074847,0.074993,0.079279,0.079855,0.08019,0.08019,0.079279,0.078824,0.060409
24.12.05 09:00,0.442068,0.450829,0.460346,0.472537,0.489955,0.507655,0.529428,0.558755,0.589519,0.624637,0.664392,0.711137,0.711137,0.66731,0.624919,0.589519,0.558755,0.532346,0.507655,0.489955,0.472537,0.460346,0.450829,0.442351,0.434219,0.429643,0.426103,0.426103,0.429643,0.434219,0.464108,0.472706,0.481034,0.493797,0.510453,0.530171,0.555426,0.58068,0.61289,0.646743,0.684491,0.720865,0.720865,0.684491,0.646743,0.61316,0.58068,0.555426,0.53044,0.510453,0.493797,0.481034,0.472706,0.464108,0.456049,0.451615,0.448825,0.448825,0.451615,0.456049,0.575023,0.586066,0.603769,0.627468,0.651475,0.688137,0.726363,0.769329,0.811038,0.835045,0.822081,0.787032,0.74089,0.702664,0.665694,0.636948,0.613249,0.593982,0.579763,0.569976,0.56206,0.560496,0.561753,0.5668,0.525971,0.534369,0.547913,0.567171,0.587772,0.612439,0.639832,0.668567,0.693234,0.705436,0.700027,0.679691,0.652034,0.623563,0.598632,0.575306,0.55497,0.538437,0.527313,0.519178,0.515111,0.513769,0.513769,0.517837,0.580698,0.593844,0.61128,0.635879,0.665904,0.692196,0.713643,0.722222,0.712228,0.687629,0.657604,0.63159,0.606712,0.589555,0.576687,0.569245,0.56783,0.57212,0.625299,0.643108,0.668929,0.695931,0.718192,0.721464,0.701564,0.673381,0.647848,0.628571,0.616394,0.616394,0.66082,0.68508,0.706927,0.70208,0.67477,0.656268,0.51484
24.12.05 10:00,0.849301,0.859446,0.87571,0.897483,0.924174,0.966565,1.017947,1.083828,1.163056,1.261465,1.374374,1.500629,1.911821,1.965098,1.516893,1.387438,1.271611,1.174683,1.092537,1.023737,0.970919,0.928528,0.897765,0.87571,0.862364,0.849301,0.841746,0.837392,0.837392,0.841746,0.896276,0.907664,0.924321,0.945412,0.978995,1.020907,1.077268,1.147495,1.231588,1.335128,1.455865,1.597423,2.357236,2.574044,1.61714,1.471418,1.347891,1.244081,1.156927,1.085596,1.028131,0.983159,0.949576,0.924591,0.908768,0.896276,0.887947,0.886574,0.883783,0.887947,1.109593,1.127296,1.156042,1.202184,1.264416,1.349092,1.45429,1.590154,1.745285,1.906412,2.00213,1.920631,1.759504,1.601197,1.467253,1.355395,1.269463,1.207231,1.160782,1.128859,1.109593,1.099806,1.095373,1.099806,1.009622,1.028617,1.053548,1.093143,1.142478,1.211071,1.29213,1.389194,1.490589,1.579519,1.620719,1.587654,1.498987,1.397592,1.300264,1.219205,1.149534,1.09721,1.057615,1.02888,1.012348,1.000146,0.997156,1.000146,1.11964,1.145654,1.187689,1.248296,1.329212,1.426149,1.519934,1.58483,1.589119,1.525638,1.431575,1.336376,1.255459,1.191978,1.148529,1.122515,1.109647,1.109647,1.219143,1.259502,1.325682,1.418576,1.502853,1.543212,1.507305,1.418864,1.330134,1.262774,1.219432,1.205787,1.309487,1.3738,1.459371,1.459371,1.37685,1.310693,1.04462
24.12.05 11:00,1.088465,1.097174,1.110238,1.127938,1.154347,1.192665,1.245201,1.314283,1.405138,1.513693,1.64722,1.803956,1.977239,2.142684,3.234789,2.050675,1.873038,1.708747,1.565075,1.447811,1.349402,1.271611,1.214438,1.170328,1.136647,1.117792,1.101529,1.092537,1.088183,1.084111,1.157197,1.165525,1.181078,1.202169,1.231588,1.27656,1.335128,1.40979,1.509166,1.629633,1.775625,1.952722,2.164507,4.969473,10.490881,2.263884,2.035442,1.844478,1.687367,1.554138,1.447537,1.363444,1.297381,1.248245,1.214661,1.189406,1.17275,1.161361,1.156927,1.155823,1.438507,1.453033,1.478296,1.524438,1.590154,1.681132,1.80721,1.97182,2.17622,2.426455,2.704487,4.306525,2.68522,2.407495,2.161693,1.958857,1.79773,1.674829,1.581931,1.519698,1.476732,1.44955,1.43533,1.433767,1.312466,1.327657,1.352325,1.393261,1.449653,1.527459,1.631579,1.757642,1.908372,2.07403,2.223418,2.283877,2.212558,2.061828,1.898896,1.749508,1.623445,1.52205,1.445322,1.389194,1.349335,1.324932,1.312466,1.308399,1.460742,1.485341,1.529927,1.602265,1.703491,1.836158,1.986538,2.135225,2.216419,2.182963,2.057461,1.901332,1.759531,1.644021,1.558816,1.502776,1.46932,1.456452,1.601379,1.640557,1.724547,1.849183,1.994611,2.105602,2.10115,1.990159,1.844442,1.720094,1.640557,1.600199,1.740021,1.816783,1.949961,1.994567,1.881096,1.763074,1.405057
24.12.05 12:00,1.196738,1.19702,1.205729,1.218792,1.23621,1.262902,1.305292,1.361029,1.435902,1.534311,1.655929,1.804239,1.981593,2.181285,2.380412,2.467194,2.349648,2.147321,1.950829,1.777829,1.633874,1.513693,1.421402,1.347965,1.296583,1.257111,1.232138,1.214438,1.205447,1.19702,1.2735,1.277664,1.284888,1.298755,1.318742,1.352055,1.397297,1.46309,1.546913,1.654888,1.791178,1.95799,2.164237,2.409606,3.556663,8.495062,3.278227,2.36353,2.12649,1.928571,1.765923,1.634067,1.530257,1.450328,1.388699,1.346787,1.314308,1.297381,1.284888,1.27656,1.580674,1.585414,1.604373,1.633427,1.684616,1.761068,1.869442,2.019833,2.217622,2.468164,2.774942,3.124686,4.332062,3.07793,2.728493,2.429938,2.188876,1.997083,1.854915,1.750024,1.676393,1.62838,1.599941,1.585414,1.442596,1.449389,1.465922,1.494657,1.54265,1.608517,1.70424,1.826235,1.979691,2.163223,2.368739,2.555261,2.631989,2.534661,2.341346,2.138556,1.956365,1.806977,1.689049,1.600119,1.534515,1.490589,1.461854,1.446663,1.609429,1.619422,1.652878,1.713485,1.807269,1.939077,2.106336,2.297336,2.464873,2.532643,2.451727,2.277026,2.089179,1.925931,1.797276,1.707781,1.648589,1.618285,1.769357,1.791907,1.865811,1.990159,2.159606,2.327584,2.399397,2.318391,2.149233,1.981255,1.858087,1.790727,1.930253,1.99336,2.149297,2.247611,2.143539,1.990015,1.569786
24.12.05 13:00,1.001965,1.000529,1.001683,1.010392,1.022301,1.037083,1.061774,1.088465,1.127938,1.17932,1.23941,1.314283,1.405138,1.507902,1.622247,1.739511,1.812665,1.764484,1.651575,1.535465,1.430111,1.336056,1.257111,1.192383,1.139847,1.097174,1.06641,1.044356,1.023737,1.010674,1.074207,1.070043,1.073104,1.078641,1.091134,1.110851,1.131942,1.165525,1.210497,1.263798,1.330964,1.413684,1.509166,1.625469,1.761759,1.918869,2.09428,1.961051,1.799506,1.657948,1.538585,1.435044,1.350951,1.277664,1.22299,1.176914,1.14027,1.115015,1.095298,1.082806,1.345915,1.341176,1.349092,1.363618,1.392057,1.430283,1.486519,1.561408,1.660609,1.783511,1.934851,2.109248,2.299121,2.398016,2.265328,2.072278,1.901672,1.756328,1.638167,1.544012,1.473556,1.420804,1.382885,1.358878,1.238464,1.234396,1.239806,1.252271,1.275597,1.312466,1.360459,1.421996,1.502791,1.599041,1.709649,1.827577,1.931698,1.968567,1.91244,1.805635,1.687971,1.579519,1.486522,1.40953,1.349335,1.304068,1.271529,1.250929,1.379825,1.379547,1.392693,1.42186,1.46932,1.538506,1.631153,1.739499,1.853593,1.939077,1.956234,1.888464,1.781255,1.668898,1.567672,1.491045,1.435865,1.400135,1.511758,1.511758,1.547664,1.613844,1.71119,1.822181,1.901429,1.896977,1.812988,1.701997,1.60612,1.543212,1.631397,1.65445,1.749124,1.830733,1.795231,1.690864,1.305482
24.12.05 14:00,0.676301,0.668746,0.664392,0.66731,0.671946,0.680655,0.693719,0.706782,0.723328,0.742183,0.763955,0.78921,0.819974,0.853655,0.893128,0.932883,0.979628,1.015029,1.001683,0.95901,0.915183,0.87571,0.837392,0.806628,0.780219,0.754092,0.733192,0.715774,0.701274,0.689364,0.721135,0.71391,0.709746,0.712536,0.7167,0.725299,0.735001,0.750284,0.76721,0.786927,0.809122,0.837437,0.866857,0.9035,0.945412,0.990384,1.040894,1.098358,1.074207,1.019803,0.970667,0.925695,0.887677,0.854094,0.824675,0.79969,0.775809,0.758882,0.742225,0.729463,0.91024,0.902017,0.897277,0.902017,0.91498,0.929507,0.953206,0.981645,1.013875,1.053664,1.100113,1.156042,1.216711,1.274203,1.297903,1.254937,1.194268,1.136776,1.085587,1.039137,1.000911,0.967733,0.943726,0.92446,0.838555,0.834224,0.830157,0.834224,0.842623,0.854825,0.874083,0.895761,0.923418,0.95622,0.992011,1.032948,1.072806,1.101541,1.113743,1.093406,1.057615,1.019404,0.979545,0.944018,0.91502,0.887627,0.867026,0.850757,0.934946,0.927504,0.927504,0.936083,0.956392,0.978117,1.011573,1.050455,1.089337,1.128219,1.152818,1.148529,1.11964,1.080758,1.038724,1.002716,0.973828,0.949229,1.015259,1.006354,1.015259,1.037808,1.073715,1.117057,1.151783,1.165428,1.147331,1.108152,1.067794,1.033356,1.077994,1.077994,1.110151,1.146859,1.146859,1.106806,0.842941
24.12.05 15:00,0.293945,0.288807,0.284859,0.282654,0.283089,0.286138,0.290433,0.295395,0.300969,0.306542,0.311709,0.316527,0.320474,0.324306,0.328109,0.331765,0.336468,0.342041,0.348194,0.346452,0.340299,0.335133,0.33075,0.326947,0.323407,0.319459,0.315192,0.310374,0.3048,0.299227,0.309272,0.304665,0.301138,0.299335,0.299751,0.301971,0.305914,0.310549,0.315879,0.32104,0.32626,0.330867,0.334948,0.338723,0.342108,0.346189,0.350796,0.355847,0.360761,0.359512,0.354155,0.349131,0.344913,0.341248,0.337473,0.333699,0.329618,0.324704,0.319653,0.314323,0.391802,0.386179,0.382704,0.38223,0.384631,0.389719,0.396099,0.403144,0.410159,0.4167,0.421975,0.427281,0.432656,0.437965,0.44333,0.444216,0.440363,0.434737,0.429054,0.424189,0.418627,0.41256,0.405863,0.398817,0.362508,0.358522,0.356055,0.355921,0.357574,0.360854,0.365786,0.370614,0.375714,0.380806,0.385146,0.389213,0.3929,0.396479,0.399025,0.399405,0.39724,0.394314,0.390354,0.386667,0.382327,0.37788,0.372516,0.367307,0.402684,0.39891,0.397419,0.39891,0.402397,0.407776,0.413433,0.418925,0.423502,0.427495,0.431165,0.43167,0.431165,0.427495,0.423616,0.418925,0.413546,0.407776,0.433168,0.430083,0.430797,0.434833,0.440705,0.447301,0.451754,0.452632,0.452514,0.448416,0.443846,0.438751,0.453225,0.452679,0.457536,0.462624,0.462865,0.458434,0.349067
24.12.05 16:00,0.052943,0.051636,0.050737,0.049866,0.049431,0.049431,0.049895,0.051173,0.052072,0.053378,0.054277,0.055148,0.055468,0.055584,0.055148,0.054685,0.054134,0.053378,0.053263,0.053263,0.053263,0.053378,0.053698,0.054249,0.055005,0.05544,0.055584,0.05544,0.055005,0.054134,0.055126,0.053877,0.053017,0.052184,0.051768,0.051878,0.052322,0.053433,0.054293,0.055543,0.056402,0.057208,0.057625,0.057652,0.057235,0.056792,0.055986,0.055543,0.055126,0.055126,0.055126,0.055264,0.05568,0.056375,0.056819,0.057235,0.057652,0.057235,0.056819,0.055986,0.069792,0.068465,0.067074,0.066569,0.066569,0.067392,0.068496,0.069918,0.071214,0.072162,0.072636,0.072162,0.071688,0.07074,0.070236,0.069792,0.069792,0.070266,0.070866,0.071688,0.072162,0.072636,0.072162,0.071214,0.064797,0.063576,0.062763,0.062356,0.062356,0.062871,0.063684,0.064797,0.065636,0.066316,0.06645,0.06645,0.066017,0.065502,0.064823,0.064797,0.064797,0.065096,0.06561,0.066017,0.06645,0.06645,0.066316,0.06561,0.071793,0.070935,0.070365,0.070077,0.070822,0.07168,0.072537,0.073108,0.073108,0.072966,0.072537,0.072108,0.072108,0.07225,0.072679,0.073108,0.073108,0.072651,0.077102,0.076329,0.076329,0.076774,0.077547,0.077992,0.077992,0.077547,0.077547,0.077665,0.077992,0.077665,0.080645,0.08019,0.080645,0.080795,0.080645,0.080795,0.061328
24.12.05 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
